2F,646,2,56,51,5100,7,14080,0.14,2.76,0.39,
2F,646,2,24,51,5100,8,10720,0.16,2.10,0.34,
2F,646,2,16,51,5100,6,5140,0.12,1.01,0.12,
2F,646,3,46,59,5900,17,6350,0.29,1.08,0.31,
2F,646,3,34,59,5900,9,12140,0.15,2.06,0.31,
2F,646,4,36,70,7000,11,10370,0.16,1.48,0.24,
2F,646,4,24,70,7000,7,8250,0.10,1.18,0.12,
2F,646,4,16,70,7000,10,7970,0.14,1.14,0.16,
2F,646,5,24,66,6600,8,14790,0.12,2.24,0.27,
2F,646,6,34,98,9800,12,11960,0.12,1.22,0.15,
2F,646,7,34,52,5200,10,12590,0.19,2.42,0.46,
2F,646,8,36,50,5000,6,5860,0.12,1.17,0.14,
2F,646,8,26,50,5000,9,11860,0.18,2.37,0.43,
2F,646,8,16,50,5000,13,9780,0.26,1.96,0.51,
